      0: system.pc.south_bridge.cmos.rtc: Real-time clock set to Sun Jan  1 00:00:00 2012
  3635730986195   6        Seq                Done       >       [0x112c1f8, line 0x112c1c0] 2 cycles
  3635730986195   6    L0Cache              Ifetch      S>S      [0x112c1c0, line 0x112c1c0] 
  3635730986195   7        Seq                Done       >       [0x11187c0, line 0x11187c0] 2 cycles
  3635730986195   7    L0Cache              Ifetch      S>S      [0x11187c0, line 0x11187c0] 
  3635730986580   5        Seq               Begin       >       [0x112c238, line 0x112c200] IFETCH
  3635730986580   2        Seq               Begin       >       [0x112cba0, line 0x112cb80] IFETCH
  3635730986580   6        Seq               Begin       >       [0x112c200, line 0x112c200] IFETCH
  3635730986580   7        Seq               Begin       >       [0x11187c8, line 0x11187c0] IFETCH
  3635730986965   1        Seq                Done       >       [0x111d7e0, line 0x111d7c0] 2 cycles
  3635730986965   1    L0Cache              Ifetch      S>S      [0x111d7c0, line 0x111d7c0] 
  3635730987350   1        Seq               Begin       >       [0x111d7e0, line 0x111d7c0] IFETCH
  3635730987350   7        Seq                Done       >       [0x11187c8, line 0x11187c0] 2 cycles
  3635730987350   7    L0Cache              Ifetch      S>S      [0x11187c0, line 0x11187c0] 
  3635730987350   6        Seq                Done       >       [0x112c200, line 0x112c200] 2 cycles
  3635730987350   6    L0Cache              Ifetch      S>S      [0x112c200, line 0x112c200] 
  3635730987350   2        Seq                Done       >       [0x112cba0, line 0x112cb80] 2 cycles
  3635730987350   2    L0Cache              Ifetch      S>S      [0x112cb80, line 0x112cb80] 
  3635730987350   5        Seq                Done       >       [0x112c238, line 0x112c200] 2 cycles
  3635730987350   5    L0Cache              Ifetch      S>S      [0x112c200, line 0x112c200] 
  3635730987500   0    L2Cache             Unblock   SLSS>SLS    [0x23561f200, line 0x23561f200] 
  3635730987735   7        Seq               Begin       >       [0x23561f1d8, line 0x23561f1c0] LD
  3635730987735   6        Seq               Begin       >       [0x2382f2230, line 0x2382f2200] LD
  3635730987735   2        Seq               Begin       >       [0x112cba8, line 0x112cb80] IFETCH
  3635730987735   5        Seq               Begin       >       [0x2355d7ce8, line 0x2355d7cc0] LD
  3635730988000   3    L1Cache      Data_Exclusive     IS>E      [0x2369169c0, line 0x2369169c0] 
  3635730988120   1        Seq                Done       >       [0x111d7e0, line 0x111d7c0] 2 cycles
  3635730988120   1    L0Cache              Ifetch      S>S      [0x111d7c0, line 0x111d7c0] 
  3635730988505   1        Seq               Begin       >       [0x111d7e8, line 0x111d7c0] IFETCH
  3635730988505   5        Seq                Done       >       [0x2355d7ce8, line 0x2355d7cc0] 2 cycles
  3635730988505   5    L0Cache                Load      M>M      [0x2355d7cc0, line 0x2355d7cc0] 
  3635730988505   2        Seq                Done       >       [0x112cba8, line 0x112cb80] 2 cycles
  3635730988505   2    L0Cache              Ifetch      S>S      [0x112cb80, line 0x112cb80] 
  3635730988505   6        Seq                Done       >       [0x2382f2230, line 0x2382f2200] 2 cycles
  3635730988505   6    L0Cache                Load      S>S      [0x2382f2200, line 0x2382f2200] 
  3635730988505   7        Seq                Done       >       [0x23561f1d8, line 0x23561f1c0] 2 cycles
  3635730988505   7    L0Cache                Load      M>M      [0x23561f1c0, line 0x23561f1c0] 
  3635730988890   5        Seq               Begin       >       [0x111dbf0, line 0x111dbc0] IFETCH
  3635730988890   2        Seq               Begin       >       [0x112cbb0, line 0x112cb80] IFETCH
  3635730988890   6        Seq               Begin       >       [0x112c200, line 0x112c200] IFETCH
  3635730988890   7        Seq               Begin       >       [0x11187c8, line 0x11187c0] IFETCH
  3635730989275   1        Seq                Done       >       [0x111d7e8, line 0x111d7c0] 2 cycles
  3635730989275   1    L0Cache              Ifetch      S>S      [0x111d7c0, line 0x111d7c0] 
  3635730989660   1        Seq               Begin       >       [0x111d7e8, line 0x111d7c0] IFETCH
  3635730989660   7        Seq                Done       >       [0x11187c8, line 0x11187c0] 2 cycles
  3635730989660   7    L0Cache              Ifetch      S>S      [0x11187c0, line 0x11187c0] 
  3635730989660   6        Seq                Done       >       [0x112c200, line 0x112c200] 2 cycles
  3635730989660   6    L0Cache              Ifetch      S>S      [0x112c200, line 0x112c200] 
  3635730989660   2        Seq                Done       >       [0x112cbb0, line 0x112cb80] 2 cycles
  3635730989660   2    L0Cache              Ifetch      S>S      [0x112cb80, line 0x112cb80] 
  3635730989660   5        Seq                Done       >       [0x111dbf0, line 0x111dbc0] 2 cycles
  3635730989660   5    L0Cache              Ifetch      S>S      [0x111dbc0, line 0x111dbc0] 
  3635730990045   7        Seq               Begin       >       [0x11187c8, line 0x11187c0] IFETCH
  3635730990045   6        Seq               Begin       >       [0x112c208, line 0x112c200] IFETCH
  3635730990045   2        Seq               Begin       >       [0x23554bd98, line 0x23554bd80] ST
  3635730990045   5        Seq               Begin       >       [0x111dbf8, line 0x111dbc0] IFETCH
  3635730990045   3        Seq                Done       >       [0x2369169f8, line 0x2369169c0] 43 cycles
  3635730990045   3    L0Cache      Exclusive_Data     IS>E_W    [0x2369169c0, line 0x2369169c0] 
  3635730990430   3        Seq               Begin       >       [0x1118618, line 0x1118600] IFETCH
  3635730990430   1        Seq                Done       >       [0x111d7e8, line 0x111d7c0] 2 cycles
  3635730990430   1    L0Cache              Ifetch      S>S      [0x111d7c0, line 0x111d7c0] 
3635730990500: system.ruby.l2_cntrl4: MOESI_NINE_three_level-L2cache-SF.sm:1708: vv_allocateL2CacheBlock, 0x237f4f100
  3635730990500   4    L2Cache      L1_WBDIRTYDATA ILX_SF>M      [0x237f4f100, line 0x237f4f100] 
3635730990500: system.ruby.l2_cntrl4: MOESI_NINE_three_level-L2cache-SF.sm:323: copyCacheStateToDirAndAllocate, 0x237f0f100
  3635730990500   4    L2Cache             L1_GETS      M>OO     [0x237f0f100, line 0x237f0f100] 
  3635730990815   1        Seq               Begin       >       [0x111d7f8, line 0x111d7c0] IFETCH
  3635730990815   5        Seq                Done       >       [0x111dbf8, line 0x111dbc0] 2 cycles
  3635730990815   5    L0Cache              Ifetch      S>S      [0x111dbc0, line 0x111dbc0] 
  3635730990815   2        Seq                Done       >       [0x23554bd98, line 0x23554bd80] 2 cycles
  3635730990815   2    L0Cache               Store      M>M      [0x23554bd80, line 0x23554bd80] 
  3635730990815   6        Seq                Done       >       [0x112c208, line 0x112c200] 2 cycles
  3635730990815   6    L0Cache              Ifetch      S>S      [0x112c200, line 0x112c200] 
  3635730990815   7        Seq                Done       >       [0x11187c8, line 0x11187c0] 2 cycles
  3635730990815   7    L0Cache              Ifetch      S>S      [0x11187c0, line 0x11187c0] 
  3635730991200   5        Seq               Begin       >       [0x2382f44c0, line 0x2382f44c0] LD
  3635730991200   2        Seq               Begin       >       [0x112cbb0, line 0x112cb80] IFETCH
  3635730991200   6        Seq               Begin       >       [0x112c210, line 0x112c200] IFETCH
  3635730991200   7        Seq               Begin       >       [0x11187d0, line 0x11187c0] IFETCH
  3635730991200   3        Seq                Done       >       [0x1118618, line 0x1118600] 2 cycles
  3635730991200   3    L0Cache              Ifetch      S>S      [0x1118600, line 0x1118600] 
  3635730991585   3        Seq               Begin       >       [0x1118630, line 0x1118600] IFETCH
  3635730991585   1        Seq                Done       >       [0x111d7f8, line 0x111d7c0] 2 cycles
  3635730991585   1    L0Cache              Ifetch      S>S      [0x111d7c0, line 0x111d7c0] 
  3635730991970   1        Seq               Begin       >       [0x111d7f8, line 0x111d7c0] IFETCH
  3635730991970   7        Seq                Done       >       [0x11187d0, line 0x11187c0] 2 cycles
  3635730991970   7    L0Cache              Ifetch      S>S      [0x11187c0, line 0x11187c0] 
  3635730991970   6        Seq                Done       >       [0x112c210, line 0x112c200] 2 cycles
  3635730991970   6    L0Cache              Ifetch      S>S      [0x112c200, line 0x112c200] 
  3635730991970   2        Seq                Done       >       [0x112cbb0, line 0x112cb80] 2 cycles
  3635730991970   2    L0Cache              Ifetch      S>S      [0x112cb80, line 0x112cb80] 
  3635730991970   5        Seq                Done       >       [0x2382f44c0, line 0x2382f44c0] 2 cycles
  3635730991970   5    L0Cache                Load      M>M      [0x2382f44c0, line 0x2382f44c0] 
  3635730992355   7        Seq               Begin       >       [0x2355679c8, line 0x2355679c0] LD
  3635730992355   6        Seq               Begin       >       [0x2382f2230, line 0x2382f2200] LD
  3635730992355   2        Seq               Begin       >       [0x23554bd90, line 0x23554bd80] ST
  3635730992355   5        Seq               Begin       >       [0x111dbf8, line 0x111dbc0] IFETCH
  3635730992355   3        Seq                Done       >       [0x1118630, line 0x1118600] 2 cycles
  3635730992355   3    L0Cache              Ifetch      S>S      [0x1118600, line 0x1118600] 
  3635730992740   3        Seq               Begin       >       [0x1118630, line 0x1118600] IFETCH
  3635730992740   1        Seq                Done       >       [0x111d7f8, line 0x111d7c0] 2 cycles
  3635730992740   1    L0Cache              Ifetch      S>S      [0x111d7c0, line 0x111d7c0] 
  3635730993125   1        Seq               Begin       >       [0x111d800, line 0x111d800] IFETCH
  3635730993125   5        Seq                Done       >       [0x111dbf8, line 0x111dbc0] 2 cycles
  3635730993125   5    L0Cache              Ifetch      S>S      [0x111dbc0, line 0x111dbc0] 
  3635730993125   2        Seq                Done       >       [0x23554bd90, line 0x23554bd80] 2 cycles
  3635730993125   2    L0Cache               Store      M>M      [0x23554bd80, line 0x23554bd80] 
  3635730993125   6        Seq                Done       >       [0x2382f2230, line 0x2382f2200] 2 cycles
  3635730993125   6    L0Cache                Load      S>S      [0x2382f2200, line 0x2382f2200] 
  3635730993125   7    L0Cache                Load      I>IS     [0x2355679c0, line 0x2355679c0] 
  3635730993510   5        Seq               Begin       >       [0x111dbf8, line 0x111dbc0] IFETCH
  3635730993510   2        Seq               Begin       >       [0x112cbb8, line 0x112cb80] IFETCH
  3635730993510   6        Seq               Begin       >       [0x112c210, line 0x112c200] IFETCH
  3635730993510   3        Seq                Done       >       [0x1118630, line 0x1118600] 2 cycles
  3635730993510   3    L0Cache              Ifetch      S>S      [0x1118600, line 0x1118600] 
  3635730993895   3        Seq               Begin       >       [0x1118638, line 0x1118600] IFETCH
  3635730993895   1        Seq                Done       >       [0x111d800, line 0x111d800] 2 cycles
  3635730993895   1    L0Cache              Ifetch      S>S      [0x111d800, line 0x111d800] 
  3635730994000   7    L2Cache   Exclusive_Unblock     OO>ILX    [0x2369169c0, line 0x2369169c0] 
  3635730994280   1        Seq               Begin       >       [0x111d800, line 0x111d800] IFETCH
  3635730994280   6        Seq                Done       >       [0x112c210, line 0x112c200] 2 cycles
  3635730994280   6    L0Cache              Ifetch      S>S      [0x112c200, line 0x112c200] 
  3635730994280   2        Seq                Done       >       [0x112cbb8, line 0x112cb80] 2 cycles
  3635730994280   2    L0Cache              Ifetch      S>S      [0x112cb80, line 0x112cb80] 
  3635730994280   5        Seq                Done       >       [0x111dbf8, line 0x111dbc0] 2 cycles
  3635730994280   5    L0Cache              Ifetch      S>S      [0x111dbc0, line 0x111dbc0] 
  3635730994500   4    L1Cache      Data_Exclusive     IS>E      [0x237f0f100, line 0x237f0f100] 
  3635730994665   6        Seq               Begin       >       [0x112c218, line 0x112c200] IFETCH
  3635730994665   2        Seq               Begin       >       [0x112cbb8, line 0x112cb80] IFETCH
  3635730994665   5        Seq               Begin       >       [0x111dbf8, line 0x111dbc0] IFETCH
  3635730994665   3        Seq                Done       >       [0x1118638, line 0x1118600] 2 cycles
  3635730994665   3    L0Cache              Ifetch      S>S      [0x1118600, line 0x1118600] 
  3635730995000   7    L1Cache                Load      I>IS     [0x2355679c0, line 0x2355679c0] 
  3635730995050   3        Seq               Begin       >       [0x1118638, line 0x1118600] IFETCH
  3635730995050   1        Seq                Done       >       [0x111d800, line 0x111d800] 2 cycles
  3635730995050   1    L0Cache              Ifetch      S>S      [0x111d800, line 0x111d800] 
  3635730995435   1        Seq               Begin       >       [0x111d800, line 0x111d800] IFETCH
  3635730995435   5        Seq                Done       >       [0x111dbf8, line 0x111dbc0] 2 cycles
